station_id,start_date,departures,arrivals,latitude,longitude,total_docks,net_change
3057,2024-09-13,35.0,30.0,39.96439,-75.17987,26.0,-5.0
3101,2026-02-06,17.0,19.0,39.94295,-75.15955,18.0,2.0
3315,2025-11-02,4.0,5.0,39.94235,-75.21138,13.0,1.0
3112,2025-11-28,4.0,5.0,39.95373,-75.21825,18.0,1.0
3074,2025-02-02,9.0,12.0,39.95511,-75.20987,15.0,3.0
3253,2025-03-23,3.0,4.0,39.93074,-75.18924,21.0,1.0
3211,2023-03-19,3.0,1.0,39.97172,-75.1706,22.0,-2.0
3337,2025-08-06,12.0,14.0,39.97318,-75.14612,15.0,2.0
3018,2025-06-15,26.0,18.0,39.95273,-75.15979,18.0,-8.0
3065,2024-08-06,4.0,6.0,39.9707,-75.15171,15.0,2.0
3026,2024-01-29,12.0,16.0,39.94182,-75.1455,17.0,4.0
3315,2025-03-23,2.0,1.0,39.94235,-75.21138,13.0,-1.0
3039,2026-01-30,5.0,5.0,39.97157,-75.15993,17.0,0.0
3166,2025-11-13,14.0,10.0,39.97195,-75.13445,22.0,-4.0
3017,2023-04-18,13.0,12.0,39.98003,-75.14371,15.0,-1.0
3247,2025-03-01,0.0,1.0,39.96538,-75.21514,16.0,1.0
3101,2023-07-07,41.0,33.0,39.94295,-75.15955,18.0,-8.0
3022,2023-06-06,46.0,39.0,39.95472,-75.18323,21.0,-7.0
3053,2023-02-21,12.0,8.0,39.93231,-75.18154,19.0,-4.0
3072,2024-01-28,1.0,2.0,39.93445,-75.14541,25.0,1.0
3381,2024-04-24,10.0,13.0,39.94845,-75.21807,13.0,3.0
3266,2025-02-26,14.0,13.0,39.9237,-75.14701,22.0,-1.0
3124,2024-05-30,27.0,22.0,39.95367,-75.13956,17.0,-5.0
3055,2025-04-25,16.0,13.0,39.95112,-75.15457,15.0,-3.0
3049,2024-05-06,8.0,5.0,39.94509,-75.1425,29.0,-3.0
3114,2025-11-09,21.0,16.0,39.93775,-75.18012,17.0,-5.0
3086,2023-01-02,5.0,7.0,39.94019,-75.16691,21.0,2.0
3066,2023-05-19,43.0,32.0,39.94561,-75.17348,29.0,-11.0
3038,2023-04-11,40.0,33.0,39.94781,-75.19409,28.0,-7.0
3037,2025-03-10,22.0,25.0,39.95424,-75.16138,21.0,3.0
3291,2023-08-12,6.0,6.0,40.01022,-75.197,15.0,0.0
3246,2024-01-03,4.0,5.0,39.94782,-75.22301,17.0,1.0
3047,2023-02-21,14.0,7.0,39.95073,-75.14947,20.0,-7.0
3335,2025-02-10,0.0,13.0,40.02237,-75.218,18.0,13.0
3346,2025-12-02,11.0,6.0,39.94883,-75.15097,17.0,-5.0
3160,2025-08-30,11.0,9.0,39.95662,-75.19862,41.0,-2.0
3405,2026-02-02,2.0,4.0,39.94167,-75.16502,16.0,2.0
3245,2025-09-24,17.0,16.0,39.97887,-75.15777,20.0,-1.0
3039,2023-11-01,9.0,7.0,39.97157,-75.15993,17.0,-2.0
3159,2025-07-22,26.0,23.0,39.95121,-75.19962,23.0,-3.0
3017,2023-05-04,13.0,9.0,39.98003,-75.14371,15.0,-4.0
3020,2025-04-25,57.0,54.0,39.94855,-75.19007,36.0,-3.0
3030,2025-02-12,13.0,11.0,,,,-2.0
3115,2023-10-24,12.0,8.0,39.97263,-75.16757,18.0,-4.0
3365,2024-02-17,2.0,3.0,39.96173,-75.18788,17.0,1.0
3265,2025-02-21,2.0,1.0,39.95957,-75.19633,13.0,-1.0
3398,2026-01-31,0.0,2.0,39.91551,-75.15474,15.0,2.0
3413,2026-02-28,1.0,1.0,39.97115,-75.21596,15.0,0.0
3096,2026-02-21,0.0,2.0,39.99119,-75.17975,14.0,2.0
3066,2024-02-27,28.0,28.0,39.94561,-75.17348,29.0,0.0
3285,2024-07-22,3.0,9.0,39.95946,-75.14745,19.0,6.0
3292,2023-08-31,10.0,13.0,39.92,-75.1562,17.0,3.0
3104,2025-01-14,5.0,6.0,39.96664,-75.19209,13.0,1.0
3012,2024-01-26,24.0,23.0,39.94218,-75.17747,27.0,-1.0
3165,2023-01-29,7.0,8.0,39.95819,-75.1782,22.0,1.0
3040,2023-09-03,14.0,10.0,39.96289,-75.16606,21.0,-4.0
3280,2025-03-23,4.0,3.0,39.93968,-75.21362,18.0,-1.0
3021,2023-08-14,32.0,27.0,39.9539,-75.16902,34.0,-5.0
3114,2025-07-09,19.0,21.0,39.93775,-75.18012,17.0,2.0
3271,2024-01-04,1.0,1.0,39.9476,-75.22946,18.0,0.0
3007,2023-12-24,12.0,18.0,39.94517,-75.15993,20.0,6.0
3031,2023-10-24,22.0,21.0,39.98005,-75.15522,21.0,-1.0
3334,2024-03-20,8.0,7.0,39.9302,-75.15636,19.0,-1.0
3188,2024-05-12,7.0,4.0,39.90471,-75.1734,56.0,-3.0
3068,2026-01-20,18.0,12.0,39.93549,-75.16711,18.0,-6.0
3281,2025-11-02,1.0,0.0,39.9323,-75.2162,15.0,-1.0
3375,2024-08-23,16.0,25.0,39.96036,-75.1402,22.0,9.0
3078,2024-03-20,21.0,25.0,39.95355,-75.17192,18.0,4.0
3115,2023-06-06,8.0,3.0,39.97263,-75.16757,18.0,-5.0
3325,2024-06-01,10.0,11.0,39.9768,-75.12764,22.0,1.0
3276,2024-05-31,5.0,6.0,39.96569,-75.15679,18.0,1.0
3248,2026-02-18,9.0,9.0,39.94213,-75.18335,22.0,0.0
3168,2023-02-16,30.0,26.0,,,,-4.0
3032,2023-01-29,29.0,32.0,39.94527,-75.17971,20.0,3.0
3326,2023-10-04,4.0,4.0,39.99198,-75.19944,17.0,0.0
3078,2023-03-02,15.0,21.0,39.95355,-75.17192,18.0,6.0
3282,2023-08-31,1.0,0.0,39.98628,-75.14925,15.0,-1.0
3007,2026-03-20,27.0,41.0,39.94517,-75.15993,20.0,14.0
3359,2023-11-24,18.0,26.0,39.94888,-75.16978,29.0,8.0
3005,2025-07-07,21.0,20.0,39.94733,-75.14403,13.0,-1.0
3253,2023-10-21,4.0,4.0,39.93074,-75.18924,21.0,0.0
3345,2023-08-09,7.0,6.0,39.9617,-75.14667,19.0,-1.0
3062,2023-12-12,10.0,10.0,,,,0.0
3281,2026-01-02,1.0,1.0,39.9323,-75.2162,15.0,0.0
3110,2024-09-28,9.0,12.0,39.96175,-75.13641,19.0,3.0
3162,2023-03-06,9.0,8.0,39.94595,-75.18475,34.0,-1.0
3336,2025-03-26,9.0,7.0,39.95719,-75.19388,20.0,-2.0
3197,2023-06-23,10.0,3.0,39.92083,-75.17033,23.0,-7.0
3208,2024-07-30,53.0,54.0,39.95048,-75.19324,28.0,1.0
3251,2024-06-01,2.0,2.0,39.93366,-75.19319,16.0,0.0
3069,2023-02-13,14.0,18.0,39.93704,-75.15038,23.0,4.0
3022,2025-10-30,27.0,24.0,39.95472,-75.18323,21.0,-3.0
3252,2023-09-30,11.0,11.0,39.93882,-75.19324,14.0,0.0
3266,2025-09-06,14.0,18.0,39.9237,-75.14701,22.0,4.0
3356,2025-06-26,4.0,4.0,39.89322,-75.17187,19.0,0.0
3254,2023-03-20,7.0,5.0,39.98091,-75.16065,18.0,-2.0
3025,2024-01-06,8.0,7.0,39.93724,-75.1612,15.0,-1.0
3267,2025-11-03,10.0,12.0,39.918,-75.1796,12.0,2.0
3066,2023-07-04,31.0,32.0,39.94561,-75.17348,29.0,1.0
3037,2023-02-05,12.0,17.0,39.95424,-75.16138,21.0,5.0
3211,2024-02-29,12.0,7.0,39.97172,-75.1706,22.0,-5.0
3338,2025-07-12,2.0,2.0,39.95098,-75.23035,21.0,0.0
3349,2025-01-06,4.0,4.0,39.93651,-75.18621,17.0,0.0
3047,2025-09-20,24.0,26.0,39.95073,-75.14947,20.0,2.0
3026,2026-01-16,12.0,17.0,39.94182,-75.1455,17.0,5.0
3037,2025-11-21,68.0,70.0,39.95424,-75.16138,21.0,2.0
3086,2023-09-06,20.0,16.0,39.94019,-75.16691,21.0,-4.0
3152,2026-02-13,3.0,4.0,39.94993,-75.20286,17.0,1.0
3237,2024-12-13,5.0,3.0,39.91717,-75.17096,21.0,-2.0
3304,2025-02-15,5.0,7.0,39.94234,-75.15399,21.0,2.0
3378,2024-08-08,5.0,8.0,39.95238,-75.14728,18.0,3.0
3354,2025-07-10,0.0,1.0,39.95628,-75.2387,18.0,1.0
3353,2024-10-28,1.0,2.0,40.00496,-75.15233,22.0,1.0
3051,2026-01-29,12.0,4.0,39.96744,-75.17507,37.0,-8.0
3321,2025-02-15,2.0,3.0,39.95485,-75.17298,21.0,1.0
3310,2024-06-08,3.0,1.0,39.98024,-75.18651,15.0,-2.0
3255,2025-05-20,39.0,40.0,39.95095,-75.16438,15.0,1.0
3075,2023-08-06,22.0,19.0,39.96718,-75.16125,12.0,-3.0
3051,2024-11-17,24.0,13.0,39.96744,-75.17507,37.0,-11.0
3185,2023-09-13,50.0,48.0,39.95169,-75.15888,21.0,-2.0
3353,2024-07-05,4.0,6.0,40.00496,-75.15233,22.0,2.0
3267,2025-11-05,11.0,14.0,39.918,-75.1796,12.0,3.0
3323,2024-10-31,0.0,1.0,40.02796,-75.2277,18.0,1.0
3304,2023-06-13,17.0,20.0,39.94234,-75.15399,21.0,3.0
3018,2023-03-08,25.0,20.0,39.95273,-75.15979,18.0,-5.0
3341,2023-12-15,3.0,4.0,39.98131,-75.12732,20.0,1.0
3323,2023-07-01,3.0,3.0,40.02796,-75.2277,18.0,0.0
3254,2024-09-25,13.0,9.0,39.98091,-75.16065,18.0,-4.0
3332,2025-04-04,0.0,1.0,40.00537,-75.18143,12.0,1.0
3035,2024-05-08,33.0,24.0,39.96271,-75.19419,20.0,-9.0
3210,2023-06-08,9.0,10.0,39.98492,-75.15668,18.0,1.0
3068,2024-03-02,3.0,4.0,39.93549,-75.16711,18.0,1.0
3338,2023-12-22,1.0,1.0,39.95098,-75.23035,21.0,0.0
3316,2023-03-06,1.0,3.0,39.92255,-75.17337,19.0,2.0
3031,2024-01-25,15.0,10.0,39.98005,-75.15522,21.0,-5.0
3249,2023-08-27,11.0,12.0,39.95784,-75.19079,22.0,1.0
3285,2023-05-06,5.0,8.0,39.95946,-75.14745,19.0,3.0
3300,2024-03-07,3.0,6.0,39.95511,-75.16287,13.0,3.0
3208,2024-02-23,46.0,45.0,39.95048,-75.19324,28.0,-1.0
3005,2024-04-03,2.0,5.0,39.94733,-75.14403,13.0,3.0
3196,2024-08-15,0.0,1.0,39.98717,-75.17477,17.0,1.0
3233,2024-03-25,4.0,1.0,,,,-3.0
3209,2024-06-13,19.0,15.0,39.949,-75.21278,14.0,-4.0
3309,2023-09-21,6.0,4.0,,,,-2.0
3028,2023-05-10,34.0,33.0,39.94061,-75.14958,15.0,-1.0
3010,2025-02-12,26.0,25.0,39.94711,-75.16618,22.0,-1.0
3188,2025-07-31,7.0,7.0,39.90471,-75.1734,56.0,0.0
3185,2024-04-10,37.0,43.0,39.95169,-75.15888,21.0,6.0
3240,2025-06-01,1.0,0.0,39.96277,-75.21185,12.0,-1.0
3245,2023-11-27,15.0,14.0,39.97887,-75.15777,20.0,-1.0
3431,2025-10-16,1.0,1.0,39.96239,-75.24522,15.0,0.0
3245,2023-05-01,13.0,14.0,39.97887,-75.15777,20.0,1.0
3235,2023-08-23,25.0,20.0,39.96,-75.1651,15.0,-5.0
3047,2025-10-07,22.0,18.0,39.95073,-75.14947,20.0,-4.0
3254,2025-02-18,6.0,5.0,39.98091,-75.16065,18.0,-1.0
3052,2024-11-14,42.0,41.0,39.94732,-75.15695,25.0,-1.0
3250,2025-07-12,10.0,11.0,39.95673,-75.14575,17.0,1.0
3024,2025-09-02,15.0,20.0,39.94822,-75.20908,19.0,5.0
3276,2023-04-07,9.0,5.0,39.96569,-75.15679,18.0,-4.0
3031,2024-01-31,11.0,10.0,39.98005,-75.15522,21.0,-1.0
3170,2023-05-11,10.0,11.0,,,,1.0
3170,2023-10-21,10.0,7.0,,,,-3.0
3120,2025-02-01,8.0,4.0,39.97522,-75.18669,19.0,-4.0
3276,2026-01-20,3.0,5.0,39.96569,-75.15679,18.0,2.0
3038,2023-02-19,9.0,8.0,39.94781,-75.19409,28.0,-1.0
3432,2026-01-20,1.0,0.0,40.03055,-75.21983,11.0,-1.0
3404,2025-10-04,1.0,0.0,39.97347,-75.23491,15.0,-1.0
3327,2023-10-13,4.0,3.0,39.97759,-75.12442,17.0,-1.0
3017,2024-11-21,8.0,7.0,39.98003,-75.14371,15.0,-1.0
3285,2023-03-03,6.0,3.0,39.95946,-75.14745,19.0,-3.0
3039,2023-10-28,10.0,17.0,39.97157,-75.15993,17.0,7.0
3155,2024-01-13,8.0,7.0,39.94018,-75.15442,18.0,-1.0
3012,2025-10-14,34.0,27.0,39.94218,-75.17747,27.0,-7.0
3333,2025-09-10,38.0,39.0,39.9541,-75.16965,25.0,1.0
3298,2025-03-11,1.0,1.0,39.94717,-75.20691,15.0,0.0
3115,2024-10-07,8.0,10.0,39.97263,-75.16757,18.0,2.0
3032,2026-01-29,4.0,2.0,39.94527,-75.17971,20.0,-2.0
3322,2023-07-17,15.0,13.0,39.93638,-75.15526,13.0,-2.0
3184,2024-11-07,13.0,15.0,39.94573,-75.19551,22.0,2.0
3098,2024-10-21,21.0,25.0,39.93431,-75.16042,19.0,4.0
3296,2025-03-22,16.0,22.0,39.95134,-75.16758,21.0,6.0
3340,2024-07-14,16.0,13.0,39.96906,-75.18169,17.0,-3.0
3112,2024-08-31,11.0,8.0,39.95373,-75.21825,18.0,-3.0
3301,2023-07-30,32.0,37.0,39.95029,-75.17126,15.0,5.0
3181,2025-06-26,6.0,6.0,39.89629,-75.17514,20.0,0.0
3203,2025-07-24,45.0,35.0,39.94077,-75.17227,20.0,-10.0
3332,2025-12-25,1.0,0.0,40.00537,-75.18143,12.0,-1.0
3066,2024-09-28,23.0,16.0,39.94561,-75.17348,29.0,-7.0
3248,2024-03-22,8.0,8.0,39.94213,-75.18335,22.0,0.0
3070,2023-08-23,14.0,10.0,,,,-4.0
3240,2023-11-21,1.0,1.0,39.96277,-75.21185,12.0,0.0
3211,2024-10-06,4.0,6.0,39.97172,-75.1706,22.0,2.0
3249,2024-04-08,10.0,7.0,39.95784,-75.19079,22.0,-3.0
3124,2025-01-04,0.0,1.0,39.95367,-75.13956,17.0,1.0
3395,2024-09-28,9.0,5.0,39.93866,-75.16351,13.0,-4.0
3211,2023-12-14,11.0,8.0,39.97172,-75.1706,22.0,-3.0
3205,2024-12-23,12.0,5.0,39.95405,-75.16783,22.0,-7.0
3169,2023-04-06,10.0,10.0,39.95382,-75.14263,17.0,0.0
3204,2023-06-05,18.0,19.0,39.96437,-75.16582,22.0,1.0
3278,2025-05-02,2.0,0.0,39.99301,-75.1681,11.0,-2.0
3018,2023-05-16,31.0,22.0,39.95273,-75.15979,18.0,-9.0
3009,2023-06-21,28.0,33.0,39.95576,-75.18982,14.0,5.0
3249,2023-10-25,16.0,19.0,39.95784,-75.19079,22.0,3.0
3341,2023-10-27,6.0,2.0,39.98131,-75.12732,20.0,-4.0
3088,2024-09-22,17.0,16.0,39.96984,-75.1418,35.0,-1.0
3316,2023-04-05,7.0,6.0,39.92255,-75.17337,19.0,-1.0
3160,2025-08-01,19.0,13.0,39.95662,-75.19862,41.0,-6.0
3016,2023-03-04,3.0,4.0,39.96892,-75.1547,15.0,1.0
3101,2024-04-04,20.0,23.0,39.94295,-75.15955,18.0,3.0
3169,2025-03-25,17.0,21.0,39.95382,-75.14263,17.0,4.0
3365,2025-02-16,6.0,5.0,39.96173,-75.18788,17.0,-1.0
3060,2025-10-26,8.0,9.0,39.95923,-75.17036,19.0,1.0
3344,2024-09-08,1.0,1.0,39.95961,-75.23354,23.0,0.0
3244,2024-01-07,18.0,19.0,,,,1.0
3295,2023-01-02,18.0,25.0,39.95028,-75.16027,21.0,7.0
3243,2023-02-18,1.0,1.0,39.9835,-75.14743,12.0,0.0
3226,2024-04-29,3.0,5.0,39.98101,-75.13721,18.0,2.0
3052,2025-03-06,28.0,29.0,39.94732,-75.15695,25.0,1.0
3352,2025-04-01,0.0,1.0,40.00143,-75.15256,11.0,1.0
3376,2025-04-28,6.0,4.0,39.97183,-75.14878,8.0,-2.0
3184,2025-08-21,9.0,5.0,39.94573,-75.19551,22.0,-4.0
3315,2024-02-26,2.0,0.0,39.94235,-75.21138,13.0,-2.0
3336,2025-12-16,6.0,8.0,39.95719,-75.19388,20.0,2.0
3324,2023-05-13,11.0,9.0,39.99484,-75.19242,23.0,-2.0
3073,2024-01-08,12.0,12.0,39.96143,-75.15242,15.0,0.0
3278,2025-09-05,1.0,2.0,39.99301,-75.1681,11.0,1.0
3025,2024-03-04,11.0,15.0,39.93724,-75.1612,15.0,4.0
3184,2025-04-13,1.0,2.0,39.94573,-75.19551,22.0,1.0
3283,2023-06-02,10.0,3.0,,,,-7.0
3308,2023-11-13,5.0,3.0,,,,-2.0
3251,2025-01-25,4.0,4.0,39.93366,-75.19319,16.0,0.0
3212,2025-12-05,2.0,2.0,39.96383,-75.18177,32.0,0.0
3342,2024-06-19,9.0,10.0,39.9639,-75.17385,20.0,1.0
3052,2023-12-08,36.0,37.0,39.94732,-75.15695,25.0,1.0
3249,2025-07-28,21.0,18.0,39.95784,-75.19079,22.0,-3.0
3158,2024-02-20,8.0,9.0,39.92552,-75.16904,15.0,1.0
3150,2024-09-16,28.0,30.0,39.92884,-75.17021,17.0,2.0
3321,2023-10-17,24.0,18.0,39.95485,-75.17298,21.0,-6.0
3166,2023-03-25,5.0,4.0,39.97195,-75.13445,22.0,-1.0
3248,2024-03-03,6.0,6.0,39.94213,-75.18335,22.0,0.0
3069,2023-07-05,15.0,13.0,39.93704,-75.15038,23.0,-2.0
3236,2023-11-09,13.0,16.0,39.96566,-75.17765,18.0,3.0
3362,2024-02-27,21.0,17.0,39.94816,-75.16226,19.0,-4.0
3294,2023-01-10,17.0,19.0,39.95174,-75.17063,21.0,2.0
3154,2026-02-14,15.0,15.0,39.95924,-75.15821,16.0,0.0
3067,2023-05-05,6.0,3.0,39.96411,-75.19973,17.0,-3.0
3388,2024-12-20,0.0,1.0,39.96634,-75.15097,19.0,1.0
3006,2025-01-05,1.0,2.0,39.9522,-75.20311,17.0,1.0
3160,2023-07-11,30.0,22.0,39.95662,-75.19862,41.0,-8.0
3158,2024-02-11,2.0,0.0,39.92552,-75.16904,15.0,-2.0
3326,2024-03-26,2.0,1.0,39.99198,-75.19944,17.0,-1.0
3345,2024-08-28,15.0,14.0,39.9617,-75.14667,19.0,-1.0
3320,2024-02-21,4.0,3.0,39.9746,-75.15917,17.0,-1.0
3294,2024-06-18,23.0,32.0,39.95174,-75.17063,21.0,9.0
3120,2024-01-24,10.0,9.0,39.97522,-75.18669,19.0,-1.0
3347,2024-07-18,14.0,11.0,,,,-3.0
3115,2025-11-12,5.0,5.0,39.97263,-75.16757,18.0,0.0
3368,2025-02-17,1.0,1.0,39.97647,-75.17362,17.0,0.0
3375,2026-03-31,11.0,15.0,39.96036,-75.1402,22.0,4.0
3340,2023-11-03,13.0,11.0,39.96906,-75.18169,17.0,-2.0
3114,2023-07-09,9.0,12.0,39.93775,-75.18012,17.0,3.0
3028,2025-06-06,80.0,72.0,39.94061,-75.14958,15.0,-8.0
3408,2026-03-20,4.0,5.0,39.9216,-75.15,17.0,1.0
3077,2024-02-28,10.0,5.0,39.97207,-75.16351,19.0,-5.0
3284,2025-07-02,0.0,1.0,40.01112,-75.19287,14.0,1.0
3074,2024-01-01,7.0,6.0,39.95511,-75.20987,15.0,-1.0
3405,2025-06-07,11.0,6.0,39.94167,-75.16502,16.0,-5.0
3115,2025-02-17,2.0,5.0,39.97263,-75.16757,18.0,3.0
3247,2025-12-16,1.0,1.0,39.96538,-75.21514,16.0,0.0
3114,2024-03-11,13.0,13.0,39.93775,-75.18012,17.0,0.0
3164,2025-02-19,8.0,10.0,39.92814,-75.16515,18.0,2.0
3442,2026-02-11,0.0,2.0,39.99426,-75.11791,15.0,2.0
3284,2025-08-29,5.0,3.0,40.01112,-75.19287,14.0,-2.0
3381,2026-01-29,2.0,1.0,39.94845,-75.21807,13.0,-1.0
3331,2024-03-07,5.0,3.0,39.97116,-75.12813,20.0,-2.0
3404,2025-10-08,1.0,2.0,39.97347,-75.23491,15.0,1.0
3019,2025-12-19,3.0,1.0,39.95403,-75.14983,15.0,-2.0
3152,2025-11-20,9.0,8.0,39.94993,-75.20286,17.0,-1.0
3392,2026-01-16,2.0,3.0,39.93633,-75.19447,13.0,1.0
3305,2023-11-25,1.0,1.0,39.99569,-75.1671,11.0,0.0
3123,2025-10-11,4.0,2.0,39.98004,-75.17088,16.0,-2.0
3361,2025-07-09,30.0,32.0,39.93082,-75.17474,21.0,2.0
3235,2025-03-31,13.0,13.0,39.96,-75.1651,15.0,0.0
3392,2025-09-19,9.0,7.0,39.93633,-75.19447,13.0,-2.0
3314,2025-01-24,8.0,6.0,39.93682,-75.14492,17.0,-2.0
3245,2023-08-07,14.0,11.0,39.97887,-75.15777,20.0,-3.0
3210,2023-08-03,5.0,4.0,39.98492,-75.15668,18.0,-1.0
3015,2025-08-29,14.0,14.0,39.94735,-75.14886,11.0,0.0
3005,2023-12-10,6.0,10.0,39.94733,-75.14403,13.0,4.0
3061,2024-03-16,18.0,18.0,,,,0.0
3263,2025-08-03,6.0,7.0,39.9586,-75.2081,18.0,1.0
3054,2026-02-27,21.0,18.0,39.9625,-75.1742,35.0,-3.0
3353,2025-11-01,0.0,1.0,40.00496,-75.15233,22.0,1.0
3318,2023-04-26,10.0,9.0,39.95182,-75.16395,20.0,-1.0
3068,2024-11-02,19.0,21.0,39.93549,-75.16711,18.0,2.0
3031,2025-11-09,6.0,9.0,39.98005,-75.15522,21.0,3.0
3271,2026-02-16,2.0,3.0,39.9476,-75.22946,18.0,1.0
3056,2026-02-08,0.0,2.0,39.97669,-75.15813,22.0,2.0
3410,2025-11-30,2.0,1.0,39.94201,-75.21838,11.0,-1.0
3188,2025-01-15,1.0,4.0,39.90471,-75.1734,56.0,3.0
3065,2024-12-29,1.0,2.0,39.9707,-75.15171,15.0,1.0
3031,2025-03-17,13.0,11.0,39.98005,-75.15522,21.0,-2.0
3117,2024-04-09,1.0,1.0,39.97841,-75.22399,14.0,0.0
3077,2025-05-22,4.0,3.0,39.97207,-75.16351,19.0,-1.0
3006,2024-05-30,13.0,14.0,39.9522,-75.20311,17.0,1.0
3316,2024-07-30,12.0,8.0,39.92255,-75.17337,19.0,-4.0
3350,2024-02-22,0.0,2.0,39.99415,-75.15527,20.0,2.0
3075,2025-05-24,8.0,10.0,39.96718,-75.16125,12.0,2.0
3185,2024-10-12,36.0,40.0,39.95169,-75.15888,21.0,4.0
3316,2024-05-16,10.0,8.0,39.92255,-75.17337,19.0,-2.0
3061,2025-10-01,55.0,47.0,,,,-8.0
3266,2024-10-15,8.0,16.0,39.9237,-75.14701,22.0,8.0
3351,2025-06-12,2.0,1.0,39.99655,-75.14991,18.0,-1.0
3359,2024-07-12,28.0,26.0,39.94888,-75.16978,29.0,-2.0
3154,2023-07-09,29.0,32.0,39.95924,-75.15821,16.0,3.0
3362,2024-05-14,33.0,30.0,39.94816,-75.16226,19.0,-3.0
3200,2023-07-28,7.0,8.0,39.97583,-75.16846,17.0,1.0
3311,2024-07-07,5.0,3.0,,,,-2.0
3068,2024-08-24,16.0,12.0,39.93549,-75.16711,18.0,-4.0
3248,2024-10-13,17.0,15.0,39.94213,-75.18335,22.0,-2.0
3235,2025-09-28,13.0,18.0,39.96,-75.1651,15.0,5.0
3096,2023-11-02,2.0,0.0,39.99119,-75.17975,14.0,-2.0
3114,2023-07-03,14.0,14.0,39.93775,-75.18012,17.0,0.0
3162,2023-02-26,3.0,6.0,39.94595,-75.18475,34.0,3.0
3342,2024-04-04,9.0,8.0,39.9639,-75.17385,20.0,-1.0
3360,2024-01-27,16.0,10.0,39.93304,-75.16822,22.0,-6.0
3301,2023-03-05,10.0,14.0,39.95029,-75.17126,15.0,4.0
3187,2023-10-06,23.0,22.0,39.95725,-75.17232,19.0,-1.0
3372,2024-04-08,6.0,7.0,39.92528,-75.18672,15.0,1.0
3032,2023-08-02,66.0,59.0,39.94527,-75.17971,20.0,-7.0
3253,2023-04-08,3.0,2.0,39.93074,-75.18924,21.0,-1.0
3196,2025-11-11,1.0,0.0,39.98717,-75.17477,17.0,-1.0
3099,2024-12-17,15.0,12.0,39.93401,-75.15094,19.0,-3.0
3408,2025-11-09,1.0,6.0,39.9216,-75.15,17.0,5.0
3243,2024-03-14,2.0,2.0,39.9835,-75.14743,12.0,0.0
3166,2023-11-25,7.0,8.0,39.97195,-75.13445,22.0,1.0
3015,2023-04-19,10.0,8.0,39.94735,-75.14886,11.0,-2.0
3117,2024-07-15,2.0,1.0,39.97841,-75.22399,14.0,-1.0
3377,2024-06-19,6.0,6.0,,,,0.0
3276,2023-09-10,7.0,6.0,39.96569,-75.15679,18.0,-1.0
3152,2023-07-31,12.0,6.0,39.94993,-75.20286,17.0,-6.0
3313,2023-03-31,4.0,5.0,39.9158,-75.1643,9.0,1.0
3335,2024-06-01,18.0,18.0,40.02237,-75.218,18.0,0.0
3110,2023-02-07,4.0,4.0,39.96175,-75.13641,19.0,0.0
3284,2025-10-29,2.0,1.0,40.01112,-75.19287,14.0,-1.0
3063,2025-03-01,26.0,15.0,39.94633,-75.1698,25.0,-11.0
3038,2023-07-25,36.0,47.0,39.94781,-75.19409,28.0,11.0
3101,2025-08-14,31.0,33.0,39.94295,-75.15955,18.0,2.0
3164,2023-10-03,29.0,30.0,39.92814,-75.16515,18.0,1.0
3381,2024-10-08,7.0,6.0,39.94845,-75.21807,13.0,-1.0
3064,2023-05-19,29.0,30.0,39.9384,-75.17327,22.0,1.0
3285,2024-12-20,4.0,4.0,39.95946,-75.14745,19.0,0.0
3064,2024-10-27,26.0,25.0,39.9384,-75.17327,22.0,-1.0
3035,2024-06-29,21.0,27.0,39.96271,-75.19419,20.0,6.0
3120,2024-08-12,21.0,19.0,39.97522,-75.18669,19.0,-2.0
3111,2024-10-02,6.0,4.0,39.97779,-75.21323,14.0,-2.0
3316,2024-01-01,6.0,4.0,39.92255,-75.17337,19.0,-2.0
3119,2023-06-30,1.0,2.0,39.96674,-75.20799,17.0,1.0
3040,2024-11-20,24.0,23.0,39.96289,-75.16606,21.0,-1.0
3268,2024-03-18,1.0,0.0,39.97633,-75.15101,22.0,-1.0
3097,2026-01-01,2.0,0.0,39.97888,-75.13339,18.0,-2.0
3204,2023-08-08,15.0,15.0,39.96437,-75.16582,22.0,0.0
3120,2023-08-04,17.0,16.0,39.97522,-75.18669,19.0,-1.0
3022,2025-01-31,13.0,17.0,39.95472,-75.18323,21.0,4.0
3183,2023-04-07,2.0,1.0,39.88994,-75.17679,20.0,-1.0
3360,2025-04-26,13.0,17.0,39.93304,-75.16822,22.0,4.0
3254,2023-06-07,9.0,6.0,39.98091,-75.16065,18.0,-3.0
3383,2025-09-21,16.0,16.0,39.96634,-75.14222,19.0,0.0
3313,2024-03-08,1.0,4.0,39.9158,-75.1643,9.0,3.0
3009,2023-01-16,9.0,8.0,39.95576,-75.18982,14.0,-1.0
3249,2023-05-16,30.0,20.0,39.95784,-75.19079,22.0,-10.0
3324,2024-11-02,4.0,5.0,39.99484,-75.19242,23.0,1.0
3022,2025-10-20,45.0,46.0,39.95472,-75.18323,21.0,1.0
3309,2023-08-13,3.0,1.0,,,,-2.0
3020,2024-04-06,13.0,14.0,39.94855,-75.19007,36.0,1.0
3357,2025-02-04,1.0,1.0,39.9104,-75.16588,27.0,0.0
3074,2024-04-21,8.0,10.0,39.95511,-75.20987,15.0,2.0
3046,2024-12-04,23.0,26.0,,,,3.0
