station_id,start_date,time_period,departures,arrivals,net_change,latitude,longitude,total_docks
3243,2024-05-05,7pm-7am,0.0,1.0,1.0,39.9835,-75.14743,12.0
3114,2023-11-07,7pm-7am,6.0,10.0,4.0,39.93775,-75.18012,17.0
3208,2025-11-03,7pm-7am,6.0,15.0,9.0,39.95048,-75.19324,28.0
3012,2024-08-20,7am-7pm,29.0,30.0,1.0,39.94218,-75.17747,27.0
3058,2025-03-02,7am-7pm,9.0,8.0,-1.0,,,
3301,2023-07-05,7pm-7am,8.0,3.0,-5.0,39.95029,-75.17126,15.0
3065,2025-01-14,7am-7pm,2.0,1.0,-1.0,39.9707,-75.15171,15.0
3258,2024-05-08,7am-7pm,5.0,5.0,0.0,39.95828,-75.22424,20.0
3100,2025-03-17,7am-7pm,14.0,16.0,2.0,39.92777,-75.15103,38.0
3068,2025-06-01,7am-7pm,23.0,22.0,-1.0,39.93549,-75.16711,18.0
3033,2025-07-21,7am-7pm,19.0,23.0,4.0,39.95005,-75.15672,20.0
3244,2024-06-18,7pm-7am,10.0,14.0,4.0,,,
3019,2023-10-10,7pm-7am,1.0,1.0,0.0,39.95403,-75.14983,15.0
3381,2025-08-16,7am-7pm,7.0,4.0,-3.0,39.94845,-75.21807,13.0
3255,2026-03-18,7pm-7am,9.0,6.0,-3.0,39.95095,-75.16438,15.0
3182,2024-06-04,7pm-7am,7.0,5.0,-2.0,,,
3010,2024-05-05,7am-7pm,33.0,21.0,-12.0,39.94711,-75.16618,22.0
3236,2025-06-05,7am-7pm,13.0,6.0,-7.0,39.96566,-75.17765,18.0
3053,2024-11-26,7pm-7am,5.0,5.0,0.0,39.93231,-75.18154,19.0
3112,2023-11-18,7am-7pm,4.0,2.0,-2.0,39.95373,-75.21825,18.0
3166,2025-04-09,7am-7pm,6.0,7.0,1.0,39.97195,-75.13445,22.0
3155,2024-11-21,7am-7pm,15.0,13.0,-2.0,39.94018,-75.15442,18.0
3016,2023-06-22,7pm-7am,0.0,4.0,4.0,39.96892,-75.1547,15.0
3434,2025-10-29,7am-7pm,3.0,9.0,6.0,39.97487,-75.13286,15.0
3291,2023-09-01,7am-7pm,2.0,2.0,0.0,40.01022,-75.197,15.0
3375,2025-11-19,7pm-7am,8.0,4.0,-4.0,39.96036,-75.1402,22.0
3341,2024-09-25,7am-7pm,6.0,7.0,1.0,39.98131,-75.12732,20.0
3273,2023-12-22,7am-7pm,1.0,1.0,0.0,,,
3385,2026-02-04,7am-7pm,5.0,3.0,-2.0,39.94974,-75.15424,15.0
3233,2024-06-19,7am-7pm,5.0,3.0,-2.0,,,
3039,2023-11-27,7am-7pm,6.0,2.0,-4.0,39.97157,-75.15993,17.0
3258,2023-01-29,7am-7pm,1.0,3.0,2.0,39.95828,-75.22424,20.0
3025,2024-08-15,7pm-7am,7.0,11.0,4.0,39.93724,-75.1612,15.0
3096,2025-09-12,7am-7pm,1.0,1.0,0.0,39.99119,-75.17975,14.0
3326,2024-10-01,7am-7pm,4.0,5.0,1.0,39.99198,-75.19944,17.0
3188,2023-05-13,7am-7pm,4.0,7.0,3.0,39.90471,-75.1734,56.0
3371,2024-10-09,7am-7pm,14.0,17.0,3.0,39.9534,-75.1543,19.0
3233,2024-07-29,7am-7pm,3.0,4.0,1.0,,,
3261,2025-06-23,7pm-7am,3.0,4.0,1.0,39.96304,-75.14099,17.0
3308,2023-09-14,7am-7pm,15.0,19.0,4.0,,,
3062,2023-03-18,7am-7pm,1.0,0.0,-1.0,,,
3111,2023-04-05,7am-7pm,3.0,2.0,-1.0,39.97779,-75.21323,14.0
3249,2025-01-01,7pm-7am,1.0,4.0,3.0,39.95784,-75.19079,22.0
3353,2024-05-07,7pm-7am,1.0,2.0,1.0,40.00496,-75.15233,22.0
3008,2024-12-18,7am-7pm,10.0,9.0,-1.0,39.98081,-75.15067,17.0
3439,2026-03-29,7am-7pm,2.0,4.0,2.0,39.99033,-75.12759,15.0
3314,2025-07-20,7pm-7am,1.0,5.0,4.0,39.93682,-75.14492,17.0
3323,2025-03-08,7pm-7am,0.0,1.0,1.0,40.02796,-75.2277,18.0
3168,2024-09-16,7pm-7am,20.0,6.0,-14.0,,,
3118,2025-09-28,7am-7pm,7.0,5.0,-2.0,39.95866,-75.21323,20.0
3287,2025-04-19,7am-7pm,3.0,5.0,2.0,39.94367,-75.21606,16.0
3159,2025-10-15,7am-7pm,29.0,26.0,-3.0,39.95121,-75.19962,23.0
3325,2024-07-29,7am-7pm,4.0,5.0,1.0,39.9768,-75.12764,22.0
3297,2024-09-17,7am-7pm,11.0,15.0,4.0,39.95821,-75.16901,19.0
3106,2024-03-20,7am-7pm,0.0,1.0,1.0,39.99179,-75.18637,17.0
3125,2023-03-23,7am-7pm,9.0,10.0,1.0,39.94391,-75.16735,16.0
3300,2025-01-02,7pm-7am,2.0,3.0,1.0,39.95511,-75.16287,13.0
3025,2024-04-01,7am-7pm,9.0,10.0,1.0,39.93724,-75.1612,15.0
3409,2025-06-10,7pm-7am,1.0,4.0,3.0,39.95508,-75.15128,20.0
3196,2024-06-03,7pm-7am,0.0,1.0,1.0,39.98717,-75.17477,17.0
3287,2024-08-24,7am-7pm,4.0,3.0,-1.0,39.94367,-75.21606,16.0
3382,2025-09-30,7pm-7am,11.0,9.0,-2.0,39.95038,-75.17309,11.0
3297,2024-12-18,7pm-7am,2.0,2.0,0.0,39.95821,-75.16901,19.0
3032,2023-07-28,7am-7pm,37.0,40.0,3.0,39.94527,-75.17971,20.0
3427,2025-10-30,7am-7pm,0.0,2.0,2.0,39.97961,-75.11844,14.0
3093,2025-07-11,7am-7pm,4.0,2.0,-2.0,39.98837,-75.18701,16.0
3077,2023-06-07,7pm-7am,2.0,3.0,1.0,39.97207,-75.16351,19.0
3341,2023-09-19,7pm-7am,3.0,6.0,3.0,39.98131,-75.12732,20.0
3039,2023-12-03,7am-7pm,4.0,4.0,0.0,39.97157,-75.15993,17.0
3114,2024-05-22,7am-7pm,21.0,16.0,-5.0,39.93775,-75.18012,17.0
3382,2024-11-01,7pm-7am,7.0,8.0,1.0,39.95038,-75.17309,11.0
3328,2024-02-16,7am-7pm,3.0,3.0,0.0,39.98798,-75.1995,23.0
3246,2023-04-03,7am-7pm,3.0,2.0,-1.0,39.94782,-75.22301,17.0
3237,2024-04-05,7pm-7am,3.0,3.0,0.0,39.91717,-75.17096,21.0
3098,2024-12-09,7am-7pm,14.0,8.0,-6.0,39.93431,-75.16042,19.0
3203,2025-05-16,7pm-7am,9.0,7.0,-2.0,39.94077,-75.17227,20.0
3393,2025-12-09,7pm-7am,0.0,2.0,2.0,39.96727,-75.13999,18.0
3096,2025-06-05,7am-7pm,1.0,1.0,0.0,39.99119,-75.17975,14.0
3286,2024-12-13,7pm-7am,3.0,2.0,-1.0,39.96409,-75.14769,22.0
3387,2025-06-17,7am-7pm,5.0,3.0,-2.0,39.97012,-75.14666,19.0
3010,2025-02-23,7am-7pm,16.0,21.0,5.0,39.94711,-75.16618,22.0
3271,2024-10-18,7am-7pm,2.0,2.0,0.0,39.9476,-75.22946,18.0
3102,2023-12-06,7am-7pm,11.0,13.0,2.0,39.96759,-75.17952,26.0
3050,2023-05-19,7am-7pm,15.0,16.0,1.0,,,
3342,2024-02-08,7pm-7am,0.0,3.0,3.0,39.9639,-75.17385,20.0
3161,2024-02-12,7am-7pm,11.0,11.0,0.0,39.95486,-75.18091,23.0
3250,2024-01-07,7am-7pm,1.0,1.0,0.0,39.95673,-75.14575,17.0
3169,2025-10-22,7am-7pm,19.0,15.0,-4.0,39.95382,-75.14263,17.0
3287,2024-01-15,7pm-7am,0.0,1.0,1.0,39.94367,-75.21606,16.0
3321,2025-10-11,7pm-7am,5.0,4.0,-1.0,39.95485,-75.17298,21.0
3021,2024-11-22,7pm-7am,4.0,3.0,-1.0,39.9539,-75.16902,34.0
3361,2026-01-09,7pm-7am,1.0,5.0,4.0,39.93082,-75.17474,21.0
3305,2025-08-11,7pm-7am,1.0,0.0,-1.0,39.99569,-75.1671,11.0
3284,2024-06-22,7am-7pm,2.0,1.0,-1.0,40.01112,-75.19287,14.0
3235,2025-04-20,7pm-7am,6.0,3.0,-3.0,39.96,-75.1651,15.0
3334,2024-10-04,7am-7pm,12.0,9.0,-3.0,39.9302,-75.15636,19.0
3163,2024-08-22,7am-7pm,26.0,33.0,7.0,39.94974,-75.18097,22.0
3237,2024-12-26,7pm-7am,0.0,1.0,1.0,39.91717,-75.17096,21.0
3114,2023-10-21,7am-7pm,12.0,11.0,-1.0,39.93775,-75.18012,17.0
3046,2024-02-23,7pm-7am,4.0,5.0,1.0,,,
3068,2025-12-01,7am-7pm,11.0,10.0,-1.0,39.93549,-75.16711,18.0
3183,2024-06-13,7am-7pm,9.0,8.0,-1.0,39.88994,-75.17679,20.0
3369,2024-11-17,7pm-7am,0.0,2.0,2.0,40.00772,-75.19194,16.0
3414,2026-03-11,7am-7pm,3.0,4.0,1.0,39.93922,-75.22347,13.0
3018,2023-10-28,7pm-7am,6.0,3.0,-3.0,39.95273,-75.15979,18.0
3237,2024-04-29,7pm-7am,4.0,4.0,0.0,39.91717,-75.17096,21.0
3026,2023-12-10,7am-7pm,14.0,11.0,-3.0,39.94182,-75.1455,17.0
3382,2024-08-28,7pm-7am,6.0,5.0,-1.0,39.95038,-75.17309,11.0
3254,2023-09-21,7pm-7am,0.0,2.0,2.0,39.98091,-75.16065,18.0
3267,2024-11-13,7am-7pm,1.0,5.0,4.0,39.918,-75.1796,12.0
3368,2025-12-10,7pm-7am,0.0,2.0,2.0,39.97647,-75.17362,17.0
3314,2024-03-30,7pm-7am,4.0,1.0,-3.0,39.93682,-75.14492,17.0
3340,2024-06-30,7am-7pm,7.0,7.0,0.0,39.96906,-75.18169,17.0
3015,2023-04-08,7am-7pm,4.0,6.0,2.0,39.94735,-75.14886,11.0
3297,2024-05-27,7am-7pm,3.0,3.0,0.0,39.95821,-75.16901,19.0
3244,2023-07-20,7pm-7am,11.0,13.0,2.0,,,
3324,2024-08-11,7am-7pm,12.0,12.0,0.0,39.99484,-75.19242,23.0
3053,2023-06-30,7am-7pm,12.0,12.0,0.0,39.93231,-75.18154,19.0
3120,2023-12-12,7am-7pm,8.0,12.0,4.0,39.97522,-75.18669,19.0
3207,2023-01-03,7pm-7am,1.0,2.0,1.0,39.95441,-75.192,20.0
3055,2025-11-20,7am-7pm,22.0,23.0,1.0,39.95112,-75.15457,15.0
3212,2023-10-11,7pm-7am,1.0,3.0,2.0,39.96383,-75.18177,32.0
3407,2025-10-11,7pm-7am,2.0,0.0,-2.0,39.9785,-75.13911,15.0
3025,2023-03-13,7pm-7am,1.0,1.0,0.0,39.93724,-75.1612,15.0
3093,2026-03-11,7am-7pm,1.0,1.0,0.0,39.98837,-75.18701,16.0
3101,2023-08-23,7pm-7am,14.0,12.0,-2.0,39.94295,-75.15955,18.0
3040,2023-03-06,7am-7pm,15.0,10.0,-5.0,39.96289,-75.16606,21.0
3237,2024-12-15,7pm-7am,2.0,0.0,-2.0,39.91717,-75.17096,21.0
3107,2024-10-13,7pm-7am,0.0,6.0,6.0,39.98203,-75.18866,18.0
3253,2023-06-28,7am-7pm,4.0,3.0,-1.0,39.93074,-75.18924,21.0
3325,2025-04-18,7am-7pm,9.0,6.0,-3.0,39.9768,-75.12764,22.0
3303,2025-04-14,7pm-7am,1.0,0.0,-1.0,39.9559,-75.2053,20.0
3243,2024-01-10,7pm-7am,1.0,1.0,0.0,39.9835,-75.14743,12.0
3182,2025-05-12,7am-7pm,13.0,20.0,7.0,,,
3398,2026-03-10,7am-7pm,2.0,4.0,2.0,39.91551,-75.15474,15.0
3249,2023-03-19,7pm-7am,2.0,1.0,-1.0,39.95784,-75.19079,22.0
3184,2024-11-07,7am-7pm,9.0,14.0,5.0,39.94573,-75.19551,22.0
3072,2025-04-11,7am-7pm,4.0,5.0,1.0,39.93445,-75.14541,25.0
3067,2023-05-15,7pm-7am,0.0,2.0,2.0,39.96411,-75.19973,17.0
3033,2025-10-17,7am-7pm,29.0,24.0,-5.0,39.95005,-75.15672,20.0
3310,2025-09-26,7pm-7am,0.0,2.0,2.0,39.98024,-75.18651,15.0
3385,2025-07-22,7pm-7am,1.0,1.0,0.0,39.94974,-75.15424,15.0
3017,2025-06-04,7pm-7am,2.0,8.0,6.0,39.98003,-75.14371,15.0
3322,2024-05-11,7pm-7am,4.0,2.0,-2.0,39.93638,-75.15526,13.0
3200,2025-11-11,7am-7pm,7.0,6.0,-1.0,39.97583,-75.16846,17.0
3273,2023-11-21,7am-7pm,2.0,0.0,-2.0,,,
3287,2024-11-24,7am-7pm,4.0,0.0,-4.0,39.94367,-75.21606,16.0
3332,2024-10-07,7pm-7am,0.0,1.0,1.0,40.00537,-75.18143,12.0
3363,2025-11-19,7pm-7am,15.0,11.0,-4.0,39.94655,-75.16263,17.0
3213,2025-12-29,7pm-7am,4.0,8.0,4.0,39.93887,-75.16663,25.0
3024,2025-02-23,7am-7pm,3.0,2.0,-1.0,39.94822,-75.20908,19.0
3162,2024-07-25,7am-7pm,23.0,27.0,4.0,39.94595,-75.18475,34.0
3123,2024-06-21,7am-7pm,4.0,4.0,0.0,39.98004,-75.17088,16.0
3294,2024-06-23,7am-7pm,21.0,20.0,-1.0,39.95174,-75.17063,21.0
3088,2023-08-16,7am-7pm,11.0,10.0,-1.0,39.96984,-75.1418,35.0
3207,2024-02-07,7am-7pm,18.0,19.0,1.0,39.95441,-75.192,20.0
3365,2025-12-19,7am-7pm,8.0,4.0,-4.0,39.96173,-75.18788,17.0
3235,2023-01-30,7am-7pm,6.0,5.0,-1.0,39.96,-75.1651,15.0
3185,2026-03-15,7pm-7am,11.0,6.0,-5.0,39.95169,-75.15888,21.0
3319,2026-01-05,7pm-7am,2.0,0.0,-2.0,39.96672,-75.12964,16.0
3054,2023-09-14,7pm-7am,18.0,16.0,-2.0,39.9625,-75.1742,35.0
3210,2025-08-04,7am-7pm,7.0,10.0,3.0,39.98492,-75.15668,18.0
3021,2026-02-11,7am-7pm,16.0,23.0,7.0,39.9539,-75.16902,34.0
3235,2023-01-05,7am-7pm,7.0,5.0,-2.0,39.96,-75.1651,15.0
3050,2023-07-09,7pm-7am,1.0,0.0,-1.0,,,
3431,2026-03-15,7am-7pm,0.0,1.0,1.0,39.96239,-75.24522,15.0
3017,2025-02-04,7am-7pm,8.0,3.0,-5.0,39.98003,-75.14371,15.0
3159,2023-05-15,7am-7pm,12.0,14.0,2.0,39.95121,-75.19962,23.0
3075,2024-02-10,7pm-7am,2.0,3.0,1.0,39.96718,-75.16125,12.0
3208,2025-10-08,7am-7pm,47.0,34.0,-13.0,39.95048,-75.19324,28.0
3067,2025-10-06,7am-7pm,4.0,5.0,1.0,39.96411,-75.19973,17.0
3235,2023-09-24,7am-7pm,7.0,5.0,-2.0,39.96,-75.1651,15.0
3166,2025-08-28,7am-7pm,14.0,12.0,-2.0,39.97195,-75.13445,22.0
3253,2023-10-30,7pm-7am,2.0,3.0,1.0,39.93074,-75.18924,21.0
3200,2024-04-14,7pm-7am,2.0,4.0,2.0,39.97583,-75.16846,17.0
3296,2025-09-11,7am-7pm,35.0,34.0,-1.0,39.95134,-75.16758,21.0
3257,2024-08-25,7am-7pm,3.0,3.0,0.0,,,
3338,2024-11-06,7pm-7am,0.0,1.0,1.0,39.95098,-75.23035,21.0
3318,2025-05-05,7pm-7am,7.0,1.0,-6.0,39.95182,-75.16395,20.0
3363,2025-03-01,7am-7pm,9.0,9.0,0.0,39.94655,-75.16263,17.0
3263,2023-04-20,7pm-7am,1.0,2.0,1.0,39.9586,-75.2081,18.0
3375,2024-12-23,7am-7pm,3.0,4.0,1.0,39.96036,-75.1402,22.0
3332,2024-03-07,7am-7pm,2.0,2.0,0.0,40.00537,-75.18143,12.0
3300,2025-12-03,7am-7pm,12.0,10.0,-2.0,39.95511,-75.16287,13.0
3207,2023-08-07,7am-7pm,22.0,25.0,3.0,39.95441,-75.192,20.0
3241,2023-09-02,7am-7pm,3.0,1.0,-2.0,39.95225,-75.22637,20.0
3097,2024-06-29,7pm-7am,2.0,6.0,4.0,39.97888,-75.13339,18.0
3153,2023-06-04,7am-7pm,7.0,3.0,-4.0,,,
3018,2026-02-11,7am-7pm,16.0,14.0,-2.0,39.95273,-75.15979,18.0
3031,2025-04-07,7pm-7am,6.0,7.0,1.0,39.98005,-75.15522,21.0
3257,2023-11-19,7pm-7am,1.0,3.0,2.0,,,
3209,2025-11-15,7am-7pm,14.0,10.0,-4.0,39.949,-75.21278,14.0
3316,2025-10-12,7pm-7am,0.0,2.0,2.0,39.92255,-75.17337,19.0
3098,2023-05-24,7pm-7am,8.0,8.0,0.0,39.93431,-75.16042,19.0
3104,2024-05-13,7pm-7am,5.0,4.0,-1.0,39.96664,-75.19209,13.0
3376,2024-05-22,7pm-7am,0.0,2.0,2.0,39.97183,-75.14878,8.0
3246,2025-04-10,7pm-7am,1.0,1.0,0.0,39.94782,-75.22301,17.0
3292,2023-07-10,7pm-7am,1.0,0.0,-1.0,39.92,-75.1562,17.0
3267,2024-07-08,7pm-7am,1.0,3.0,2.0,39.918,-75.1796,12.0
3338,2025-08-04,7pm-7am,1.0,0.0,-1.0,39.95098,-75.23035,21.0
3248,2026-02-25,7am-7pm,4.0,6.0,2.0,39.94213,-75.18335,22.0
3021,2025-12-25,7am-7pm,3.0,4.0,1.0,39.9539,-75.16902,34.0
3308,2024-08-06,7pm-7am,4.0,0.0,-4.0,,,
3061,2023-12-12,7pm-7am,13.0,2.0,-11.0,,,
3400,2026-02-07,7pm-7am,8.0,1.0,-7.0,39.949,-75.16081,18.0
3292,2023-08-30,7am-7pm,6.0,8.0,2.0,39.92,-75.1562,17.0
3102,2023-11-26,7am-7pm,11.0,7.0,-4.0,39.96759,-75.17952,26.0
3203,2025-07-13,7am-7pm,24.0,19.0,-5.0,39.94077,-75.17227,20.0
3102,2025-07-25,7am-7pm,26.0,20.0,-6.0,39.96759,-75.17952,26.0
3258,2025-02-28,7pm-7am,1.0,2.0,1.0,39.95828,-75.22424,20.0
3271,2024-12-18,7am-7pm,0.0,1.0,1.0,39.9476,-75.22946,18.0
3381,2026-03-15,7pm-7am,1.0,1.0,0.0,39.94845,-75.21807,13.0
3354,2024-12-14,7am-7pm,1.0,0.0,-1.0,39.95628,-75.2387,18.0
3052,2025-08-23,7pm-7am,5.0,6.0,1.0,39.94732,-75.15695,25.0
3292,2023-11-09,7pm-7am,2.0,2.0,0.0,39.92,-75.1562,17.0
3162,2024-06-10,7pm-7am,10.0,9.0,-1.0,39.94595,-75.18475,34.0
3007,2024-10-23,7pm-7am,17.0,13.0,-4.0,39.94517,-75.15993,20.0
3115,2025-10-13,7pm-7am,0.0,1.0,1.0,39.97263,-75.16757,18.0
3047,2025-02-22,7pm-7am,2.0,2.0,0.0,39.95073,-75.14947,20.0
3019,2025-05-01,7am-7pm,8.0,9.0,1.0,39.95403,-75.14983,15.0
3024,2025-11-06,7am-7pm,5.0,6.0,1.0,39.94822,-75.20908,19.0
3058,2025-03-07,7pm-7am,3.0,4.0,1.0,,,
3066,2025-04-08,7am-7pm,26.0,20.0,-6.0,39.94561,-75.17348,29.0
3028,2023-01-19,7am-7pm,12.0,11.0,-1.0,39.94061,-75.14958,15.0
3037,2026-02-06,7am-7pm,7.0,5.0,-2.0,39.95424,-75.16138,21.0
3337,2025-10-03,7pm-7am,4.0,5.0,1.0,39.97318,-75.14612,15.0
3021,2025-06-05,7am-7pm,35.0,35.0,0.0,39.9539,-75.16902,34.0
3159,2024-06-12,7am-7pm,32.0,34.0,2.0,39.95121,-75.19962,23.0
3183,2024-11-25,7pm-7am,2.0,1.0,-1.0,39.88994,-75.17679,20.0
3267,2026-01-19,7am-7pm,0.0,1.0,1.0,39.918,-75.1796,12.0
3162,2023-12-08,7am-7pm,8.0,12.0,4.0,39.94595,-75.18475,34.0
3295,2023-06-04,7pm-7am,29.0,24.0,-5.0,39.95028,-75.16027,21.0
3029,2023-12-05,7pm-7am,5.0,1.0,-4.0,39.9538,-75.19479,17.0
3156,2025-02-23,7am-7pm,5.0,6.0,1.0,39.95381,-75.17407,22.0
3114,2023-05-31,7pm-7am,4.0,4.0,0.0,39.93775,-75.18012,17.0
3204,2024-02-23,7pm-7am,3.0,2.0,-1.0,39.96437,-75.16582,22.0
3163,2025-05-16,7am-7pm,19.0,22.0,3.0,39.94974,-75.18097,22.0
3038,2024-02-01,7am-7pm,29.0,29.0,0.0,39.94781,-75.19409,28.0
3035,2024-03-14,7pm-7am,2.0,7.0,5.0,39.96271,-75.19419,20.0
3261,2024-05-24,7pm-7am,2.0,8.0,6.0,39.96304,-75.14099,17.0
3067,2023-01-04,7am-7pm,3.0,1.0,-2.0,39.96411,-75.19973,17.0
3255,2023-11-07,7pm-7am,3.0,6.0,3.0,39.95095,-75.16438,15.0
3018,2025-06-22,7pm-7am,10.0,4.0,-6.0,39.95273,-75.15979,18.0
3040,2023-10-19,7pm-7am,4.0,3.0,-1.0,39.96289,-75.16606,21.0
3034,2023-04-11,7pm-7am,6.0,8.0,2.0,39.93315,-75.16248,16.0
3266,2024-04-29,7am-7pm,7.0,9.0,2.0,39.9237,-75.14701,22.0
3336,2024-07-14,7am-7pm,4.0,5.0,1.0,39.95719,-75.19388,20.0
3009,2023-03-08,7am-7pm,16.0,14.0,-2.0,39.95576,-75.18982,14.0
3116,2024-07-20,7pm-7am,7.0,4.0,-3.0,39.96006,-75.17198,21.0
3049,2023-03-18,7am-7pm,22.0,16.0,-6.0,39.94509,-75.1425,29.0
3331,2023-11-11,7pm-7am,1.0,2.0,1.0,39.97116,-75.12813,20.0
3097,2026-01-09,7am-7pm,8.0,8.0,0.0,39.97888,-75.13339,18.0
3008,2026-02-10,7am-7pm,7.0,7.0,0.0,39.98081,-75.15067,17.0
3261,2026-01-30,7pm-7am,0.0,1.0,1.0,39.96304,-75.14099,17.0
3382,2024-08-14,7am-7pm,16.0,23.0,7.0,39.95038,-75.17309,11.0
3256,2024-05-29,7am-7pm,27.0,32.0,5.0,39.95269,-75.17779,23.0
3015,2025-02-08,7pm-7am,0.0,1.0,1.0,39.94735,-75.14886,11.0
3104,2025-12-25,7pm-7am,0.0,1.0,1.0,39.96664,-75.19209,13.0
3022,2023-03-28,7am-7pm,17.0,18.0,1.0,39.95472,-75.18323,21.0
3072,2026-02-14,7pm-7am,4.0,1.0,-3.0,39.93445,-75.14541,25.0
3252,2023-06-14,7am-7pm,3.0,5.0,2.0,39.93882,-75.19324,14.0
3099,2023-10-20,7pm-7am,3.0,2.0,-1.0,39.93401,-75.15094,19.0
3409,2025-05-10,7am-7pm,5.0,7.0,2.0,39.95508,-75.15128,20.0
3263,2023-04-13,7pm-7am,0.0,4.0,4.0,39.9586,-75.2081,18.0
3120,2024-02-26,7am-7pm,10.0,11.0,1.0,39.97522,-75.18669,19.0
3211,2024-07-23,7am-7pm,9.0,4.0,-5.0,39.97172,-75.1706,22.0
3298,2024-09-27,7am-7pm,3.0,1.0,-2.0,39.94717,-75.20691,15.0
3150,2023-05-28,7pm-7am,3.0,4.0,1.0,39.92884,-75.17021,17.0
3067,2024-08-27,7am-7pm,6.0,3.0,-3.0,39.96411,-75.19973,17.0
3369,2024-09-30,7pm-7am,1.0,2.0,1.0,40.00772,-75.19194,16.0
3359,2026-03-12,7am-7pm,13.0,18.0,5.0,39.94888,-75.16978,29.0
3183,2023-03-14,7pm-7am,1.0,1.0,0.0,39.88994,-75.17679,20.0
3318,2025-05-06,7am-7pm,24.0,24.0,0.0,39.95182,-75.16395,20.0
3205,2024-07-24,7am-7pm,18.0,19.0,1.0,39.95405,-75.16783,22.0
3155,2024-09-02,7pm-7am,4.0,3.0,-1.0,39.94018,-75.15442,18.0
3169,2023-04-13,7am-7pm,14.0,14.0,0.0,39.95382,-75.14263,17.0
3056,2024-06-28,7pm-7am,6.0,7.0,1.0,39.97669,-75.15813,22.0
3303,2023-07-18,7am-7pm,5.0,3.0,-2.0,39.9559,-75.2053,20.0
3097,2025-11-05,7am-7pm,8.0,11.0,3.0,39.97888,-75.13339,18.0
3059,2024-03-27,7pm-7am,4.0,6.0,2.0,39.96244,-75.16121,21.0
3072,2025-09-04,7am-7pm,13.0,17.0,4.0,39.93445,-75.14541,25.0
3086,2024-10-27,7pm-7am,3.0,3.0,0.0,39.94019,-75.16691,21.0
3032,2024-05-08,7am-7pm,51.0,52.0,1.0,39.94527,-75.17971,20.0
3205,2025-03-08,7am-7pm,8.0,11.0,3.0,39.95405,-75.16783,22.0
3201,2026-01-19,7pm-7am,0.0,2.0,2.0,39.95523,-75.1662,20.0
3104,2023-10-24,7am-7pm,10.0,13.0,3.0,39.96664,-75.19209,13.0
3296,2025-02-25,7pm-7am,8.0,6.0,-2.0,39.95134,-75.16758,21.0
3028,2025-08-05,7am-7pm,33.0,39.0,6.0,39.94061,-75.14958,15.0
3261,2026-01-02,7am-7pm,7.0,7.0,0.0,39.96304,-75.14099,17.0
3272,2025-10-18,7pm-7am,1.0,0.0,-1.0,39.96405,-75.22048,13.0
3320,2025-11-04,7am-7pm,7.0,5.0,-2.0,39.9746,-75.15917,17.0
3382,2025-03-26,7am-7pm,12.0,16.0,4.0,39.95038,-75.17309,11.0
3021,2023-04-13,7am-7pm,37.0,37.0,0.0,39.9539,-75.16902,34.0
3255,2025-09-20,7am-7pm,32.0,34.0,2.0,39.95095,-75.16438,15.0
3086,2023-07-31,7pm-7am,4.0,6.0,2.0,39.94019,-75.16691,21.0
3097,2023-10-18,7am-7pm,10.0,12.0,2.0,39.97888,-75.13339,18.0
3301,2024-02-29,7pm-7am,6.0,6.0,0.0,39.95029,-75.17126,15.0
3238,2024-03-05,7am-7pm,12.0,11.0,-1.0,39.97674,-75.11995,11.0
3015,2024-03-25,7pm-7am,2.0,1.0,-1.0,39.94735,-75.14886,11.0
3362,2025-04-02,7pm-7am,12.0,7.0,-5.0,39.94816,-75.16226,19.0
3032,2024-01-12,7pm-7am,4.0,5.0,1.0,39.94527,-75.17971,20.0
3361,2025-02-21,7am-7pm,7.0,8.0,1.0,39.93082,-75.17474,21.0
3436,2026-01-07,7am-7pm,2.0,1.0,-1.0,39.98287,-75.10121,13.0
3033,2024-09-15,7am-7pm,18.0,18.0,0.0,39.95005,-75.15672,20.0
3071,2023-09-28,7am-7pm,11.0,12.0,1.0,,,
3244,2023-09-05,7pm-7am,6.0,10.0,4.0,,,
3341,2023-12-13,7am-7pm,7.0,1.0,-6.0,39.98131,-75.12732,20.0
3029,2024-03-18,7am-7pm,28.0,26.0,-2.0,39.9538,-75.19479,17.0
3110,2023-08-17,7pm-7am,7.0,1.0,-6.0,39.96175,-75.13641,19.0
3021,2024-01-01,7am-7pm,6.0,6.0,0.0,39.9539,-75.16902,34.0
3062,2025-11-25,7pm-7am,1.0,3.0,2.0,,,
3241,2025-01-06,7am-7pm,0.0,2.0,2.0,39.95225,-75.22637,20.0
3265,2025-01-01,7am-7pm,3.0,5.0,2.0,39.95957,-75.19633,13.0
3068,2023-05-25,7pm-7am,7.0,11.0,4.0,39.93549,-75.16711,18.0
3287,2023-12-31,7pm-7am,1.0,0.0,-1.0,39.94367,-75.21606,16.0
3363,2026-03-19,7am-7pm,11.0,10.0,-1.0,39.94655,-75.16263,17.0
3245,2024-07-14,7pm-7am,1.0,1.0,0.0,39.97887,-75.15777,20.0
3317,2023-04-03,7am-7pm,0.0,1.0,1.0,,,
3314,2023-10-08,7am-7pm,6.0,5.0,-1.0,39.93682,-75.14492,17.0
3267,2023-05-31,7am-7pm,1.0,4.0,3.0,39.918,-75.1796,12.0
3252,2023-08-31,7am-7pm,6.0,7.0,1.0,39.93882,-75.19324,14.0
